night,lichen,open,yr18,yr19,nightLichen,nightOpen,iter
-0.125355925444439,-0.302267460003979,-0.459801923960846,0.192356004590667,-0.486716708611549,0.0869430234754726,0.35783493981178,20
-0.46453923286792,-0.60701721129754,-0.533088582635748,0.100949649345995,-0.479766961631434,0.576374163412444,0.454553053614218,21
-0.024525084404076,-0.185409383349436,-0.161346595562366,0.312730524837038,-0.309253272756619,0.0437642587195122,0.0698175830498948,22
-0.204235385996069,-0.383858609356939,-0.383123033321198,0.300665846919671,-0.409601367813924,0.27006119629094,0.301427892780186,23
0.0400351760060988,-0.266263275964721,-0.361329945809528,0.161575252193675,-0.553378829739148,-0.0304932836497261,0.0997959038808797,24
0.0823618785212867,-0.302385218666467,-0.455646891220925,0.184921715879103,-0.530681201934794,-0.110657056496611,-0.00724741493001846,25
-0.14609236080582,-0.503382121553653,-0.509953809191747,0.0879057071203635,-0.466133098090681,0.225196878889331,0.275191102786517,26
-0.0774922496252543,-0.327580206220576,-0.191891365381453,0.168482549695816,-0.569276495395287,0.112379195347523,0.117382407255857,27
0.271789281339374,-0.186006395897799,-0.317093468919197,0.256216696806203,-0.30497486269285,-0.312234803134464,-0.189395066199997,28
0.144652468063007,-0.105664512234063,-0.186333695472679,0.21072296040895,-0.4850278448009,-0.185520227692586,-0.0333155311031736,29
-0.124325166562637,-0.36854809689327,-0.345365532862559,0.35106803311019,-0.302480423483433,0.246376798469958,0.167096083980389,30
-0.143507156818965,-0.379224905290253,-0.406939284021504,0.339870462745117,-0.270234655321742,0.175105726460747,0.329040867609359,31
-0.0647218174077057,-0.289505516518358,-0.306142983486258,0.205689617857783,-0.648578642726765,0.0922681261330575,0.145298436379467,32
0.0487966162369437,-0.235556908535481,-0.277629731978257,0.223847241105173,-0.521357376466531,-0.0173476229506489,0.0349785659246376,33
0.188564800638636,-0.312162578435584,-0.436542879947446,0.153397795870213,-0.528954024776839,-0.137270888326211,-0.0276659498243883,34
0.0118076463309686,-0.332908979054944,-0.315853030164651,0.237841072270312,-0.391878334613255,0.0830857806774501,0.11012465946585,35
0.0546348340386083,-0.0779290882236828,0.0134494324939115,0.337234584447909,-0.357221875124775,0.0281970226641539,0.0348531513544198,36
-0.101731165234168,-0.404820786334523,-0.342355182744114,0.149431146019374,-0.576214292624956,0.070274323137314,0.158739262223265,37
0.0128508598132078,-0.307627590222986,-0.226414498323488,0.155711937015227,-0.58542828781765,0.0722969643919439,0.0663587138108937,38
0.0119000619845288,-0.45752595200879,-0.576629840224521,0.104511166976912,-0.360653120222909,-0.0384993885860046,0.104374731097788,39
-0.282630496628397,-0.337218574633885,-0.293328607561481,0.167021208952526,-0.606221480826597,0.288710419533931,0.333449564172881,40
-0.147914548861409,-0.485645303978216,-0.427110022540468,0.129862564185693,-0.493590692634867,0.17435021756704,0.268353920302182,41
-0.240225648985068,-0.310975170432768,-0.271044902533316,0.338832783875647,-0.21721848304163,0.348486860680451,0.448472567216176,42
-0.306858313208785,-0.401162678212241,-0.349545675492299,0.24409292250528,-0.43385414930142,0.444553275124094,0.397527170095844,43
-0.379406199144883,-0.329350191826886,-0.376111758508556,0.163465775393154,-0.4623250571482,0.517223465474201,0.504152801837012,44
0.162422680829806,-0.160258262113727,-0.304924806492917,0.265807342559858,-0.404328762462846,-0.132151971625668,-0.0406160229456656,45
0.101285074241023,-0.37323343464559,-0.23923524731371,0.284831157391091,-0.483268285431091,-0.0225526608182593,-0.0815193155178133,46
-0.182910493395649,-0.43887007977355,-0.43570373582052,0.319299277547096,-0.39370252655275,0.225169158897902,0.23420489891307,47
-0.0110833117978674,-0.188249856971791,-0.143812585680379,0.127823987348114,-0.759706904639874,0.0967086833261326,0.0332451838275709,48
0.147270506612439,-0.30474818264623,-0.329605941402015,0.40247314399515,-0.245272534268959,-0.0187149799226879,0.0426980574015675,49
0.00439187342442192,-0.310324694867611,-0.22896443243099,0.236922065943186,-0.380789440357635,0.0464573742749146,0.0739251031915163,50
-0.0583357686627998,-0.167089290043361,-0.163507474270716,0.260895774548481,-0.427993724326675,0.109153966029328,0.121148716995755,51
-0.0570516537886569,-0.263270417724065,-0.253498546479355,0.180391856960842,-0.567710202224097,0.141459833337473,0.0317640458568062,52
0.147756711046582,-0.170307684216658,-0.109791767500111,0.204691293256131,-0.417371156767678,-0.077514499149184,-0.0909197239592463,53
0.0198243515869555,-0.0311470593165409,-0.0864378779762974,0.218728772818379,-0.786680392619503,-0.131706175661018,-0.0482977475998776,54
-0.129078166154945,-0.255032000052074,-0.263413280452701,0.154568864198308,-0.264214101722046,0.227325927937272,0.272201405038293,55
-0.121619790801818,-0.451854807400479,-0.496385179105514,0.294398809432583,-0.414376930771805,0.140326427091725,0.271069878847552,56
0.0991071459690526,-0.231875220961981,-0.185154324484084,0.256680345469046,-0.42075608597445,0.00186593334723998,-0.124153758895455,57
-0.0238252315417711,-0.338826429220124,-0.286220835985885,0.222115462323627,-0.388534123896839,0.0795584174321094,0.0716768349030806,58
-0.238386248540693,-0.275794127300306,-0.346585037980078,0.223756250009822,-0.351731206922359,0.139161473388834,0.322232887196981,59
-0.345726743568856,-0.569962031740473,-0.491348712810243,0.258301511510692,-0.607128251855948,0.458897907025197,0.457165465296553,60
0.285593783822899,-0.213009889042532,-0.316166736917214,0.156551901574919,-0.650163313327384,-0.330258807199131,-0.183856775039256,61
-0.092316656799491,-0.240862778266691,-0.200535984563891,0.18952194721368,-0.46671484824644,0.235581798298137,0.16549920872708,62
-0.263408309069438,-0.628183145407497,-0.435804802495728,0.323486906767422,-0.398399591216565,0.491095768572435,0.273898215179709,63
-0.101864358281711,-0.3177103044636,-0.315518036412269,0.123057432177374,-0.583504616144486,0.117528535480312,0.161770616904752,64
0.0389153569212349,-0.205729077240265,-0.255637541238366,0.356038366193927,-0.380934885885735,-0.0215279918106719,0.0646126360364223,65
0.140130624447214,-0.158825505799539,-0.280434643712184,0.152210244989557,-0.357959219258345,0.0278646007504118,0.0215705376991768,66
-0.0439018390416453,-0.306865491274137,-0.298556695891872,0.17130363521316,-0.353610248403901,0.00108017309183362,0.125310664270901,67
0.246486027418633,-0.109509029915464,-0.139452557592283,0.220156958644517,-0.558956538727023,-0.362688048985613,-0.127810229732574,68
0.0182748805469187,-0.256840671551447,-0.201251273409472,0.137466541968343,-0.75718417122901,-0.00802484254119429,-0.0605713821973866,69
0.109352869654903,-0.28816401656953,-0.255175582700045,0.105547314255983,-0.492413140525203,-0.0343515464953591,-0.0396655436988476,70
0.0174599502426459,-0.22977631142587,-0.145204925286663,0.346078996031962,-0.350568639888556,0.0189234949559523,0.0111737383950312,71
0.17147177474005,-0.248433019679025,-0.158025244376779,0.109422938181875,-0.681406147170356,-0.0277354859222847,-0.121820752218574,72
-0.0746062982419457,-0.141043301681593,-0.139055939471769,0.304211323231048,-0.253218985542869,0.0151488266582842,0.109576808971798,73
0.0482427860635706,-0.14886235957664,-0.213030309584315,0.154487443657877,-0.535386977564645,0.0536287417094799,0.0966423766747048,74
0.0431638782704628,-0.178497637964673,-0.249811956689099,0.236969586833613,-0.488154100356485,-0.0402116769755993,0.0120743465405514,75
-0.11555202598603,-0.336729320601005,-0.3392470464611,0.2174441376413,-0.484654578724019,0.214857516880346,0.251454801042405,76
0.0201941263522528,-0.302416885122515,-0.156529507432847,0.185091876546628,-0.605988256569907,0.0305701644054219,-0.0764309512015489,77
0.218578017101468,-0.448189742285446,-0.382215028174088,0.322438598557554,-0.510201130410094,-0.161691647423829,-0.0934228039502016,78
-0.189511146879437,-0.394967680643636,-0.215414312286471,0.350579092998384,-0.373745856469004,0.204884823212274,0.119376266119652,79
0.14339348806222,-0.308925434130848,-0.121839296691748,0.303661578385615,-0.633490520506789,0.0100654145198703,-0.132818645162392,80
-0.26486466577637,-0.520562894770466,-0.437810000942745,0.214617982796996,-0.453854133926112,0.311858645743623,0.402641959856821,81
0.0585161878438518,-0.296755564669613,-0.276614794506818,0.238269262617254,-0.432750280676518,-0.0405260038287084,0.0265848001256277,82
-0.159103450507694,-0.393033550435316,-0.341434510819863,0.182341981352533,-0.624818947149016,0.129667302608869,0.179090491155475,83
0.0674931098470994,-0.154663913796685,-0.216006038849536,0.26889929814064,-0.398801790169851,-0.139041468717114,6.86575002152079e-05,84
-0.162851318503668,-0.292331722961206,-0.362855365726629,0.255069276005834,-0.309982207929546,0.294234175090268,0.203907006802038,85
0.212108676621,-0.227887710457887,-0.285017769348493,0.171938677661833,-0.5799516166571,-0.149351601182456,-0.0565784472176189,86
-0.0731141059609972,-0.374997249999015,-0.367561012949945,0.0631875049086955,-0.571906941001665,0.0157230051375813,0.174777400579927,87
0.0124206665763568,-0.290649798616084,-0.299270951149695,0.20534524125923,-0.374254593381985,0.0688459782858156,0.0875792348871686,88
-0.176160403676501,-0.476858230071507,-0.47916360209199,0.113750982181456,-0.572760529789685,0.330964307876002,0.333559449444563,89
-0.376853627532867,-0.56664935050817,-0.491870141572317,0.298129073522761,-0.304703857867377,0.50434773957859,0.290252110527315,90
-0.335685154288137,-0.457833055568471,-0.516513940627838,0.376070559127988,-0.315750614089687,0.39629065892927,0.481636251160563,91
-0.0320760685670371,-0.251771033671567,-0.354232397190633,0.198602714472249,-0.317514050451889,0.00426463150612375,0.140661902522768,92
-0.132393535781415,-0.480376523500631,-0.412463428511521,0.181607513623377,-0.326873039913499,0.206288792112509,0.270807604495968,93
-0.263197926990483,-0.6289346986537,-0.497274846407109,0.308572026649538,-0.371970052775055,0.41448134369827,0.331376496972911,94
0.0277168691601704,-0.234238130082368,-0.284195741426105,0.210794358212822,-0.589760889714852,-0.0628684027105925,0.0867981466473133,95
-0.00092385361662454,-0.321576831088688,-0.355213377521886,0.176722453840668,-0.444920088280594,-0.106371595611518,0.0229877571431465,96
0.209247355974718,-0.336606384563633,-0.261540966257548,0.105975825416496,-0.51653505869264,0.020824216484344,-0.182335859075117,97
-0.191599543072049,-0.482752117989505,-0.428307272903131,0.250577114476872,-0.218029906921153,0.197928388600724,0.194872972281524,98
-0.187776031558772,-0.440930106718745,-0.493682563769437,0.0369492820953229,-0.41061332003369,0.18223471538664,0.344490241916924,99
-0.140430119021673,-0.256694923021734,-0.383236918697683,0.168525350204302,-0.370395866652964,0.090765699899608,0.210722692023228,100
-0.0259481243783501,-0.380134096594883,-0.373641184366298,0.253375841707455,-0.538495888645795,0.0254379983052963,0.110409207492189,101
0.22978921039489,-0.255502632491776,-0.235217346910987,0.204399096992791,-0.432507852015301,-0.131849590372997,-0.029417806966488,102
0.0399701531869605,-0.304843392258921,-0.279257051146293,0.217326141328417,-0.374523466952186,0.0679965972690112,0.098060558942833,103
-0.164543051883995,-0.40091601472243,-0.35982632050455,0.145064946304112,-0.563953934669457,0.210011217233194,0.176563811535343,104
0.262073721463394,-0.0797006794462599,-0.00166054309135872,0.184295737628618,-0.509768293239371,-0.26629008184809,-0.280973015192943,105
-0.297963608541381,-0.265464955524364,-0.473183817598757,0.177449257589961,-0.532077205679013,0.230328260361158,0.387381404510464,106
0.183613500128776,0.00391059850015234,-0.0442523963990796,0.173119686926241,-0.548074038515039,-0.303258192954924,-0.118588815144631,107
-0.0755705096550063,-0.420904261079659,-0.41944880068987,0.24752435146884,-0.423717340386261,0.152001402653829,0.222255143819953,108
-0.296894636084751,-0.45792874728593,-0.481741659690959,0.207576349288786,-0.36009732984852,0.286687350863835,0.35899778632226,109
-0.0834371548226012,-0.41893492998307,-0.325586666069442,0.281221169337636,-0.396841345098629,0.165636134179139,0.122015542224417,110
0.036672103399008,-0.129521100481162,-0.171923055097157,0.108543090847469,-0.607166276144237,-0.101340319141089,0.0684968160857252,111
-0.19523312413679,-0.485462154926861,-0.417820539298598,0.188585947267203,-0.449319987025395,0.21415265942178,0.217404279407642,112
0.1026032486182,-0.244153371852081,-0.320860332775593,0.250668256294285,-0.507557512835926,-0.111866740937471,0.0169977843324829,113
-0.143914344608488,-0.375343639026862,-0.379697414372109,0.33657824063579,-0.387623260205847,0.192393780330924,0.257097934112387,114
-0.0105352760330971,-0.371830725132652,-0.336842029585486,0.22179266057507,-0.371722032045971,0.134976738059318,0.0379290468268884,115
-0.154363317775202,-0.373136229060189,-0.340381554969174,0.292093237414154,-0.375009096991259,0.344212605016694,0.321714733609631,116
0.102882719408987,-0.330350075857202,-0.456682458446345,0.240012916752455,-0.3297112298553,-0.122862704788855,0.124511493575006,117
-0.272186265670711,-0.531621238776003,-0.544668928511294,0.185441877663976,-0.51642762467854,0.31462921044707,0.337633788310488,118
0.15327220540487,-0.117586355837537,-0.201269003822364,0.315783172924039,-0.371213876978362,-0.19627055574082,-0.180155414118655,119
-0.0362487756393192,-0.120554223146323,-0.195594381345742,0.154129927932494,-0.487481962974902,-0.0143785587244337,0.175717561721609,120
-0.147249659666494,-0.266143320278031,-0.317207735723253,0.369582591357227,-0.197385292315921,0.22234669869752,0.186491047959119,121
-0.0885076039420365,-0.358461032841052,-0.292119286004197,0.203769727092596,-0.529870118560813,0.34121758463824,0.201380429532185,122
-0.250046009512561,-0.311973764042077,-0.360612460780355,0.280287294579208,-0.490956340952336,0.359741233496492,0.342501601985507,123
-0.333189757333278,-0.527556378156823,-0.613904736406081,0.232988360760152,-0.530561070349004,0.415701989497144,0.549486894106523,124
-0.44483757789631,-0.556884769956537,-0.60679306328793,0.242021545949492,-0.413610454589898,0.533975392709707,0.604281292398334,125
-0.225563043108368,-0.411819872106234,-0.32176838533075,0.242870513542993,-0.436675755749514,0.352910002703523,0.378505551548091,126
-0.219617373630053,-0.509926594416602,-0.504613475199301,0.243145091512303,-0.555643849926223,0.275461543105658,0.189865962478892,127
-0.0476085094560894,-0.379655528107024,-0.436410075943778,0.100572325920997,-0.630295322485757,0.170774714901003,0.186060764057151,128
0.186832475391653,-0.197413570777835,-0.0157332980604815,0.103255153589509,-0.525740463534073,0.00219572338491142,-0.257024250671259,129
-0.0908723372734453,-0.352274262159863,-0.384105606244672,0.140390140848319,-0.57218158956082,0.130857134134066,0.0973310494143181,130
0.15669413022868,-0.0888144056296029,-0.25778788590822,0.201548109594107,-0.466527220201674,-0.213955632768598,0.0639380063187692,131
-0.00254768899718793,-0.268455918817151,-0.265954459763408,0.0963032437349501,-0.418760773999186,0.022030594560903,0.0862053537749671,132
-0.27781274494998,-0.207288268399397,-0.323706227603005,0.386020292045672,-0.331787927570126,0.245958723272381,0.411111334686374,133
0.0958142784076485,-0.165442229694033,-0.137396623470196,0.348965778142033,-0.30026191958463,-0.110350165008232,-0.0404590222839818,134
-0.00162371138583814,-0.474896117657063,-0.428926221473867,0.0988574036662975,-0.573201280844804,0.0980831054629203,0.0769320498306268,135
-0.0278376048554457,-0.183343623609349,-0.328004201692178,0.216930730245844,-0.317655574808977,-0.127805253300437,0.125803314154058,136
-0.233727332970528,-0.510900928969611,-0.412178132172674,0.208177445114264,-0.552246530924669,0.404525604884196,0.26148919512787,137
0.0131040949471555,-0.0299416464253078,-0.0399902346087353,0.345740477620019,-0.573626802656284,-0.169476496938101,-0.0540889022590532,138
-0.143680219486981,-0.35876381747235,-0.294790960770488,0.28923757201698,-0.35933409683406,0.136647911247426,0.0903327861174788,139
-0.528130455843575,-0.629445620211419,-0.636995963847924,0.132862156929596,-0.56651971781079,0.506633359994937,0.571292305637518,140
-0.186788849970339,-0.388642527832168,-0.516951047622109,0.236574392402849,-0.398986258820382,0.2411657088335,0.382957512797022,141
-0.191017075910264,-0.353980394475236,-0.366303280623262,0.221272118969781,-0.380551378193909,0.255897386004284,0.329911398344497,142
-0.104327563541385,-0.0134078830110063,-0.0779465130995536,0.209594501356977,-0.397749133331554,-0.133936288079913,0.199849007775908,143
-0.116448324726714,-0.286790630620057,-0.302795144139452,0.200826890191633,-0.429406333016146,0.127336310447799,0.229431097701373,144
-0.0100091540368667,-0.288965935472671,-0.318116155146525,0.148335585669762,-0.615428450274787,0.0314345613033283,0.132352875317951,145
-0.0624383856746953,-0.151100822574527,-0.110394930152187,0.272400892435524,-0.530421977291791,0.162990494985507,0.0798747596587355,146
-0.0322038796271783,-0.202436046765021,-0.226671203179868,0.358114597401018,-0.229279512017915,0.0248235829285831,0.101806991873867,147
0.1341044526903,-0.306177204979872,-0.328068920807658,0.294695711483074,-0.209619213167356,-0.0662985622886402,-0.00724584029334408,148
0.0547253407925722,-0.0319577781360278,-0.103704594396236,0.274933632403751,-0.481461382398407,-0.12957276510594,-0.0847368255598267,149
0.00358061951042331,-0.252959590888214,-0.24696225629849,0.125057810368685,-0.504189326723674,-0.101974401291857,0.06513577201606,150
-0.306684217647789,-0.350803255886064,-0.604651453745352,0.254255674077589,-0.581114097024517,0.323686808051791,0.54421791653895,151
0.000120183873688117,-0.482979274823791,-0.615857090544766,0.133433458693203,-0.419231527452269,-0.0171437065034895,0.275652867677483,152
-0.379416475930215,-0.399533105604255,-0.502929863648736,0.142571009337786,-0.442306864404587,0.363244424115335,0.558934813763278,153
-0.466877399795821,-0.448640421919797,-0.389523371360246,0.18737362686021,-0.252267673827161,0.419233652705694,0.450547826172921,154
0.275291472831942,-0.224213148666,-0.167243538583954,0.274450115090683,-0.361891919975759,-0.345676335202517,-0.383290962845871,155
-0.19546257586446,-0.434541866427245,-0.337374375706104,0.101977321356224,-0.570333253476492,0.197038407171767,0.185878732118627,156
-0.445296095020848,-0.370873945654538,-0.483187976389862,0.190532956275438,-0.513722877352813,0.381461234139701,0.506260694954295,157
0.0500629576398166,-0.406756911883725,-0.32038663783528,0.118460747189422,-0.758335467187049,0.00155588337093053,0.0559281874146289,158
0.223004358199714,-0.168203189493246,-0.0535887168941272,0.273673977231887,-0.586341758493865,-0.0130994343036665,-0.270774355384826,159
0.0564043559235614,-0.256619447482391,-0.318628464275644,0.320145444007433,-0.335725309376822,0.0306584165470315,0.105390892821867,160
0.0220310281051123,-0.333426793352881,-0.238808247461263,0.174339686831974,-0.6709882846012,0.110561129973195,0.0317201173200668,161
-0.263928383925455,-0.346144887848834,-0.249544361332169,0.102895298118332,-0.599013366370617,0.4421092580012,0.358160769707686,162
-0.032886439047597,-0.264550068016165,-0.279428175320698,0.15854784453774,-0.510395975905673,0.172493097650685,0.25915964570272,163
-0.230230160318225,-0.419192080135752,-0.38520943857913,0.100196739500713,-0.495983786349963,0.155627072446361,0.201457354772068,164
-0.244469758453277,-0.510769862226163,-0.42468481511331,0.248995703039096,-0.274429973179564,0.217330370736903,0.204115144921028,165
-0.0316139828601944,-0.0613477733641587,-0.18485498620032,0.344698294780945,-0.336546889876447,-0.0902638145196537,0.0338427028197502,166
0.0659453140651477,-0.284860291800535,-0.384373884057319,0.130262674029587,-0.567913864850963,-0.0370872884158609,0.2241929412483,167
-0.0731474232498854,-0.436433384422761,-0.372178146626256,0.151778866340292,-0.492494591099699,0.290754937280847,0.208339802343326,168
-0.181748323979215,-0.384645572597871,-0.351996864783479,0.174199340106086,-0.514186872006979,0.314445449249867,0.405644733391845,169
-0.0147500797985517,-0.279882073310584,-0.235937701034335,0.19551024358261,-0.472632559063286,-0.00800843182963751,0.0322045623629406,170
-0.0306642705823885,-0.249345612575926,-0.306670258654229,0.256259963253348,-0.385034991947124,-0.0502056173642492,0.123465020486476,171
0.000905181434145261,-0.328805622142347,-0.306546641492508,0.263280213543454,-0.419747633865421,0.0190497147287789,0.123346905416683,172
-0.0962278139882057,-0.353394347689949,-0.341453947874474,0.189834255056663,-0.27769771619709,0.11607292125849,0.17435367051457,173
0.051265779998878,-0.243535736809418,-0.347508212805045,0.253147805017729,-0.476688546425425,-0.0885935680903283,0.0866274777386681,174
-0.104838851171546,-0.44682432711659,-0.37665797493148,0.279580720806863,-0.275857745877922,0.205483500051689,0.0774177888358517,175
-0.0559425476225344,-0.387083676376093,-0.454255025428729,0.172983419766296,-0.49338645912463,0.121852027105671,0.138089923137773,176
-0.194528829653134,-0.534372323058386,-0.529757164701854,0.208953761733363,-0.290884241673969,0.377730849529276,0.325461200398519,177
-0.26433709089254,-0.371750480433769,-0.364311786266122,0.414712320713712,-0.417101657423574,0.309856696943983,0.254706438533416,178
0.0739677824962624,-0.346587928816227,-0.254129809061924,0.153139474025988,-0.348965995049847,0.0191734743090937,-0.0412666172649165,179
-0.081914024592268,-0.307424188400594,-0.325228463326689,0.392402629295304,-0.164997735839555,0.0372519201270076,0.184088688692305,180
-0.0618618359540715,-0.331560043112612,-0.375501776560182,0.265965104662731,-0.482174227844345,0.0574852946780546,0.24396977153358,181
0.112932659794547,-0.143164469716313,-0.0690985878940903,0.170677983823602,-0.704997215915366,-0.121994784765774,-0.0753760102457913,182
-0.134535668363475,-0.378456316021586,-0.350605102954714,0.166359188538983,-0.491745306384497,0.10739883655842,0.194938091340567,183
-0.124566338699194,-0.370951437229017,-0.378956653546869,0.233136501650781,-0.367912040921591,0.203003671623908,0.144148370998612,184
-0.404300820858843,-0.444017563145697,-0.41869133503374,0.31614975138746,-0.544907155468939,0.429535963990513,0.611021910711507,185
-0.17957257810129,-0.542109461626976,-0.580758686627585,0.280018632075927,-0.440168986396973,0.235839074491438,0.324250440424213,186
0.115952080267496,-0.0251887628243299,-0.0776894720862191,0.222950347681577,-0.654423561863534,-0.206895563998038,-0.183359407278817,187
0.0275115196383057,-0.110731488322496,-0.256972269268554,0.281992813456658,-0.586957407846413,-0.13001925050887,0.0379187050371168,188
-0.0701450609015809,-0.259673067400961,-0.374545579523007,0.352060815031391,-0.377454848198463,-0.00249260272679584,0.236382945304361,189
0.0344314027271869,-0.265970610742695,-0.342208474799961,0.267695331264484,-0.390673303351252,-0.00859430891806716,0.0846979478968078,190
0.161467004472624,-0.261528235494608,-0.24530714360381,0.273981105564989,-0.365228108461455,-0.0396739589163005,-0.00803456817052513,191
-0.331615843856069,-0.322847550211533,-0.266055200016543,0.200216330914412,-0.322647205300304,0.354279755737456,0.3268668298636,192
-0.0109654673323259,-0.252694765725166,-0.210396760261771,0.15807715398615,-0.4276270706583,0.106381342106105,0.0215854170153114,193
-0.50309311832233,-0.463206977763677,-0.536544725348085,0.194799983933854,-0.584915704991463,0.469199999785998,0.635516014152925,194
-0.00800206000679896,-0.439737826061099,-0.41651462660597,0.259513206718818,-0.348794590359351,-0.0577888780598062,0.0958491199442364,195
-0.00693579277847998,-0.0758069177338587,-0.24591056510204,0.232259143020607,-0.292612291490896,0.0149749867579885,0.0687307552630722,196
0.0958651185338397,-0.310489217049769,-0.261617145598505,0.216476604276755,-0.561320051825146,-0.0640300770891565,-0.160136730116068,197
0.134852484747107,-0.228337449831639,-0.14070610665991,0.157619184706977,-0.519794546294099,-0.0806243831047606,-0.142145329342834,198
0.186576233773258,-0.165453059440172,-0.263481612363944,0.304439676759191,-0.419947991568439,-0.159125379499298,-0.0883773810355901,199
-0.0976352854313224,-0.45446597060148,-0.458693086924707,0.171783982193111,-0.416318008496126,0.0117516348394169,0.155690223065968,200
-0.0939633236653149,-0.243894503880453,-0.179161933036952,0.285512715051394,-0.414588160552903,0.111543181773813,0.177908917634759,201
0.054039769722192,-0.159149558337692,-0.180956979943655,0.201617047994649,-0.501331488111295,0.0136251600019394,0.0186843759317542,202
0.0180423773097429,-0.0844733998524137,-0.247750471778194,0.293631019953232,-0.371089040491217,-0.108547710206571,0.10051242208888,203
0.173046020138211,-0.27584872619805,-0.309480775716897,0.191187783065177,-0.281500869239737,-0.195922670041042,-0.036662663140242,204
0.111624759108536,-0.341631322089276,-0.345659199349067,0.103086993348845,-0.526118686496987,-0.0440133150628649,-0.0332266000196849,205
-0.283041833496518,-0.504407097102221,-0.609371076394812,0.116745898995648,-0.415991387649081,0.251289758927777,0.314010384656255,206
-0.13967132394551,-0.444286871767894,-0.408622605726768,0.169125938828414,-0.395642466901611,0.115715629219564,0.19864396615596,207
-0.251401073322879,-0.503176181977202,-0.359405790266184,0.269432164395909,-0.388584164588602,0.295452768772603,0.302882076767677,208
0.20557848170954,-0.117149773442662,-0.178420983838753,0.187796092609046,-0.563112190426588,-0.22299838277127,-0.203089078888869,209
-0.237169735867315,-0.42866662598032,-0.343447618036551,0.120097736402478,-0.68155937113269,0.417998328169627,0.318348289305235,210
-0.188794239868557,-0.363433674365469,-0.4228370869316,0.249508571824269,-0.490341280162967,0.170996812609829,0.228736205099842,211
-0.153771623707666,-0.298546983372199,-0.400740016791346,0.258774557700638,-0.641946884631401,0.136833090690456,0.308440317177016,212
-0.220713467977273,-0.415985198458263,-0.380119554645395,0.162058318141874,-0.671239249368543,0.297767438105622,0.288861505708139,213
-0.0123382878230304,-0.212483963039706,-0.131776572724943,0.29010223311414,-0.63636946671257,0.00556753213964522,0.0172000484843695,214
-0.264543967288506,-0.453119529071695,-0.393928310565628,0.0972986110340207,-0.474307213506704,0.294876079517443,0.325878170959898,215
-0.093883423377572,-0.242412463802816,-0.271825860595876,0.182713048570303,-0.330987158084334,0.187642580440873,0.164341930066229,216
-0.216092888598205,-0.379037579736718,-0.437373778215114,0.349678539047608,-0.349546501194818,0.292780031230074,0.329521116363471,217
-0.273650173892499,-0.249033172491171,-0.230053865826706,0.183812421149397,-0.623671259222832,0.346584227259019,0.240623433109641,218
-0.231458682122177,-0.484830987340895,-0.481555809347962,0.163130873745266,-0.367558136094467,0.235997319306395,0.231811412334336,219
-0.118422177271807,-0.294395041132465,-0.345114150648774,0.274394436683524,-0.487407490379504,0.0898584966974516,0.153206878760897,220
