yr,season,tod,Cover,herd,strength,ID
2010,winter,night,openMove,MIDRIDGE,0.0227272727272727,mr2009a07
2010,winter,night,openMove,MIDRIDGE,0.0129683534855949,mr2009a08
2010,winter,night,openMove,MIDRIDGE,0.004149377593361,mr2009a11
2010,winter,night,openMove,MIDRIDGE,0.00485436893203884,mr2009a14
2010,winter,night,openMove,MIDRIDGE,0.0227272727272727,mr2009a15
2010,winter,night,openMove,MIDRIDGE,0.0398476324298518,mr2009a16
2010,winter,night,openMove,MIDRIDGE,0,mr2009a17
2010,winter,night,openMove,MIDRIDGE,0.0194307221830158,mr2009a18
2010,winter,night,openMove,MIDRIDGE,0.0189772787200887,mr2009a24
2010,winter,night,openMove,MIDRIDGE,0.0130626287831528,mr2009a25
2010,winter,night,openMove,MIDRIDGE,0,mr2009a26
2010,winter,night,openMove,MIDRIDGE,0.00462962962962963,mr2009a27
2010,winter,night,openMove,MIDRIDGE,0.0128073862513697,mr2009a28
2010,winter,night,openMove,MIDRIDGE,0.0200125078173859,mr2009a29
2010,winter,night,openMove,MIDRIDGE,0,mr2009a30
2010,winter,night,openMove,MIDRIDGE,0.0181707537833094,mr2009a31
2010,spring,night,openMove,MIDRIDGE,0.00568181818181818,mr2009a03
2010,spring,night,openMove,MIDRIDGE,0.0149027217992735,mr2009a04
2010,spring,night,openMove,MIDRIDGE,0.00568181818181818,mr2009a06
2010,spring,night,openMove,MIDRIDGE,0,mr2009a07
2010,spring,night,openMove,MIDRIDGE,0,mr2009a08
2010,spring,night,openMove,MIDRIDGE,0.00552486187845304,mr2009a11
2010,spring,night,openMove,MIDRIDGE,0,mr2009a15
2010,spring,night,openMove,MIDRIDGE,0,mr2009a16
2010,spring,night,openMove,MIDRIDGE,0.00537634408602151,mr2009a17
2010,spring,night,openMove,MIDRIDGE,0.021548123181517,mr2009a18
2010,spring,night,openMove,MIDRIDGE,0.00543478260869565,mr2009a24
2010,spring,night,openMove,MIDRIDGE,0.0213864936236752,mr2009a25
2010,spring,night,openMove,MIDRIDGE,0,mr2009a26
2010,spring,night,openMove,MIDRIDGE,0.0116959064327485,mr2009a27
2010,spring,night,openMove,MIDRIDGE,0,mr2009a28
2010,spring,night,openMove,MIDRIDGE,0,mr2009a29
2010,spring,night,openMove,MIDRIDGE,0,mr2009a30
2010,spring,night,openMove,MIDRIDGE,0,mr2009a31
2010,spring,day,openMove,MIDRIDGE,0.00584795321637427,mr2009a02
2010,spring,day,openMove,MIDRIDGE,0.00775927485411284,mr2009a03
2010,spring,day,openMove,MIDRIDGE,0.0138631323009292,mr2009a04
2010,spring,day,openMove,MIDRIDGE,0.0178418156002176,mr2009a06
2010,spring,day,openMove,MIDRIDGE,0.00395258460757318,mr2009a07
2010,spring,day,openMove,MIDRIDGE,0,mr2009a08
2010,spring,day,openMove,MIDRIDGE,0.00905332977068041,mr2009a09
2010,spring,day,openMove,MIDRIDGE,0.006302378533055,mr2009a11
2010,spring,day,openMove,MIDRIDGE,0,mr2009a14
2010,spring,day,openMove,MIDRIDGE,0,mr2009a15
2010,spring,day,openMove,MIDRIDGE,0.00458503365996933,mr2009a16
2010,spring,day,openMove,MIDRIDGE,0.0143183796974083,mr2009a17
2010,spring,day,openMove,MIDRIDGE,0.0143149725742081,mr2009a18
2010,spring,day,openMove,MIDRIDGE,0.00198019801980198,mr2009a24
2010,spring,day,openMove,MIDRIDGE,0.00399667808574691,mr2009a25
2010,spring,day,openMove,MIDRIDGE,0,mr2009a26
2010,spring,day,openMove,MIDRIDGE,0.00639178288427532,mr2009a27
2010,spring,day,openMove,MIDRIDGE,0,mr2009a28
2010,spring,day,openMove,MIDRIDGE,0,mr2009a29
2010,spring,day,openMove,MIDRIDGE,0.00988613684789001,mr2009a30
2010,spring,day,openMove,MIDRIDGE,0.00253164556962025,mr2009a31
2011,winter,night,openMove,MIDRIDGE,0.0286736951563003,mr2009a02
2011,winter,night,openMove,MIDRIDGE,0.0427017231594696,mr2009a03
2011,winter,night,openMove,MIDRIDGE,0.0582444672513402,mr2009a06
2011,winter,night,openMove,MIDRIDGE,0,mr2009a07
2011,winter,night,openMove,MIDRIDGE,0.0511267066673462,mr2009a08
2011,winter,night,openMove,MIDRIDGE,0.0372093023255814,mr2009a09
2011,winter,night,openMove,MIDRIDGE,0.0238095238095238,mr2009a10
2011,winter,night,openMove,MIDRIDGE,0.0229007633587786,mr2009a11
2011,winter,night,openMove,MIDRIDGE,0.0342393986710794,mr2009a14
2011,winter,night,openMove,MIDRIDGE,0.0100235849056604,mr2009a16
2011,winter,night,openMove,MIDRIDGE,0.0229007633587786,mr2009a17
2011,winter,night,openMove,MIDRIDGE,0.0261442002655322,mr2009a18
2011,winter,night,openMove,MIDRIDGE,0.00803290276974488,mr2009a21
2011,winter,night,openMove,MIDRIDGE,0,mr2009a24
2011,winter,night,openMove,MIDRIDGE,0.0340424082201174,mr2009a25
2011,winter,night,openMove,MIDRIDGE,0.00936992835815543,mr2009a26
2011,winter,night,openMove,MIDRIDGE,0.00593471810089021,mr2009a27
2011,winter,night,openMove,MIDRIDGE,0.0379801745312114,mr2009a28
2011,winter,night,openMove,MIDRIDGE,0.00671140939597315,mr2009a29
2011,winter,night,openMove,MIDRIDGE,0.0409057087511797,mr2009a30
2011,winter,night,openMove,MIDRIDGE,0.0120858075808549,mr2009a31
2011,winter,night,openMove,MIDRIDGE,0.0099502487562189,mr2010a01
2011,winter,night,openMove,MIDRIDGE,0.0189625558227413,mr2010a02
2011,winter,night,openMove,MIDRIDGE,0.00268096514745308,mr2010a03
2011,winter,night,openMove,MIDRIDGE,0.0316171862303129,mr2011a01
2011,winter,night,openMove,MIDRIDGE,0.0111731843575419,mr2011a02
2011,winter,day,openMove,MIDRIDGE,0.0252226778266128,mr2009a02
2011,winter,day,openMove,MIDRIDGE,0.0316627975447529,mr2009a03
2011,winter,day,openMove,MIDRIDGE,0.0471342175163831,mr2009a06
2011,winter,day,openMove,MIDRIDGE,0,mr2009a07
2011,winter,day,openMove,MIDRIDGE,0.0417748917748918,mr2009a09
2011,winter,day,openMove,MIDRIDGE,0.0062111801242236,mr2009a10
2011,winter,day,openMove,MIDRIDGE,0.0262523670166982,mr2009a14
2011,winter,day,openMove,MIDRIDGE,0.0179973337283365,mr2009a18
2011,winter,day,openMove,MIDRIDGE,0,mr2009a21
2011,winter,day,openMove,MIDRIDGE,0,mr2009a24
2011,winter,day,openMove,MIDRIDGE,0.0293770817964366,mr2009a25
2011,winter,day,openMove,MIDRIDGE,0.023167777104785,mr2009a26
2011,winter,day,openMove,MIDRIDGE,0.0198936879495564,mr2009a27
2011,winter,day,openMove,MIDRIDGE,0.0239719872072813,mr2009a28
2011,winter,day,openMove,MIDRIDGE,0.0161002817549307,mr2009a30
2011,winter,day,openMove,MIDRIDGE,0,mr2009a31
2011,winter,day,openMove,MIDRIDGE,0.0195741195741196,mr2010a01
2011,winter,day,openMove,MIDRIDGE,0.0202702702702703,mr2010a02
2011,winter,day,openMove,MIDRIDGE,0.00393700787401575,mr2010a03
2011,winter,day,openMove,MIDRIDGE,0.0293793138766708,mr2011a01
2011,winter,day,openMove,MIDRIDGE,0.0109241892762546,mr2011a02
2011,spring,night,openMove,MIDRIDGE,0,mr2009a02
2011,spring,night,openMove,MIDRIDGE,0,mr2009a03
2011,spring,night,openMove,MIDRIDGE,0,mr2009a06
2011,spring,night,openMove,MIDRIDGE,0.00226757369614512,mr2009a07
2011,spring,night,openMove,MIDRIDGE,0.00383141762452107,mr2009a08
2011,spring,night,openMove,MIDRIDGE,0,mr2009a09
2011,spring,night,openMove,MIDRIDGE,0,mr2009a10
2011,spring,night,openMove,MIDRIDGE,0,mr2009a11
2011,spring,night,openMove,MIDRIDGE,0,mr2009a14
2011,spring,night,openMove,MIDRIDGE,0.00609756097560976,mr2009a16
2011,spring,night,openMove,MIDRIDGE,0.00226757369614512,mr2009a18
2011,spring,night,openMove,MIDRIDGE,0,mr2009a21
2011,spring,night,openMove,MIDRIDGE,0,mr2009a24
2011,spring,night,openMove,MIDRIDGE,0,mr2009a25
2011,spring,night,openMove,MIDRIDGE,0,mr2009a27
2011,spring,night,openMove,MIDRIDGE,0,mr2009a28
2011,spring,night,openMove,MIDRIDGE,0,mr2009a30
2011,spring,night,openMove,MIDRIDGE,0,mr2009a31
2011,spring,night,openMove,MIDRIDGE,0.00340136054421769,mr2010a01
2011,spring,night,openMove,MIDRIDGE,0,mr2010a03
2011,spring,night,openMove,MIDRIDGE,0.00383141762452107,mr2011a01
2011,spring,night,openMove,MIDRIDGE,0.00609756097560976,mr2011a02
2011,spring,night,openMove,MIDRIDGE,0.0115314418450307,mr2011a03
2011,spring,night,openMove,MIDRIDGE,0,mr2011a04
2011,spring,night,openMove,MIDRIDGE,0,mr2011a05
2011,spring,night,openMove,MIDRIDGE,0.00813008130081301,mr2011a06
2011,spring,day,openMove,MIDRIDGE,0.00612286963957396,mr2009a02
2011,spring,day,openMove,MIDRIDGE,0,mr2009a03
2011,spring,day,openMove,MIDRIDGE,0.00453965413897468,mr2009a06
2011,spring,day,openMove,MIDRIDGE,0.00638055984267007,mr2009a07
2011,spring,day,openMove,MIDRIDGE,0.00173310225303293,mr2009a08
2011,spring,day,openMove,MIDRIDGE,0.0065446667711611,mr2009a09
2011,spring,day,openMove,MIDRIDGE,0.00310289175208037,mr2009a10
2011,spring,day,openMove,MIDRIDGE,0.00535879125253201,mr2009a11
2011,spring,day,openMove,MIDRIDGE,0,mr2009a14
2011,spring,day,openMove,MIDRIDGE,0,mr2009a16
2011,spring,day,openMove,MIDRIDGE,0.00492910787812684,mr2009a18
2011,spring,day,openMove,MIDRIDGE,0.00715060071670338,mr2009a21
2011,spring,day,openMove,MIDRIDGE,0,mr2009a24
2011,spring,day,openMove,MIDRIDGE,0.00242155839915969,mr2009a25
2011,spring,day,openMove,MIDRIDGE,0.00116144018583043,mr2009a27
2011,spring,day,openMove,MIDRIDGE,0,mr2009a28
2011,spring,day,openMove,MIDRIDGE,0.00191615716696251,mr2009a30
2011,spring,day,openMove,MIDRIDGE,0,mr2009a31
2011,spring,day,openMove,MIDRIDGE,0.00360419634690099,mr2010a01
2011,spring,day,openMove,MIDRIDGE,0,mr2010a03
2011,spring,day,openMove,MIDRIDGE,0,mr2011a01
2011,spring,day,openMove,MIDRIDGE,0.00686352592298704,mr2011a02
2011,spring,day,openMove,MIDRIDGE,0.00331163421830523,mr2011a03
2011,spring,day,openMove,MIDRIDGE,0,mr2011a04
2011,spring,day,openMove,MIDRIDGE,0,mr2011a05
2011,spring,day,openMove,MIDRIDGE,0.00478812083623071,mr2011a06
2012,winter,night,openMove,MIDRIDGE,0.0192903509784063,mr2009a02
2012,winter,night,openMove,MIDRIDGE,0.0054731610098015,mr2009a03
2012,winter,night,openMove,MIDRIDGE,0.00463390813047405,mr2009a06
2012,winter,night,openMove,MIDRIDGE,0.00808625336927224,mr2009a07
2012,winter,night,openMove,MIDRIDGE,0,mr2009a08
2012,winter,night,openMove,MIDRIDGE,0.00158982511923688,mr2009a09
2012,winter,night,openMove,MIDRIDGE,0.0100902613853043,mr2009a10
2012,winter,night,openMove,MIDRIDGE,0.0173571592115028,mr2009a18
2012,winter,night,openMove,MIDRIDGE,0.00667026965525088,mr2009a21
2012,winter,night,openMove,MIDRIDGE,0.0295689237597038,mr2009a24
2012,winter,night,openMove,MIDRIDGE,0.0182906529671721,mr2009a25
2012,winter,night,openMove,MIDRIDGE,0.0269476257613746,mr2009a30
2012,winter,night,openMove,MIDRIDGE,0.00401069518716578,mr2009a31
2012,winter,night,openMove,MIDRIDGE,0.00659335003259788,mr2010a01
2012,winter,night,openMove,MIDRIDGE,0,mr2011a01
2012,winter,night,openMove,MIDRIDGE,0.0122508059294714,mr2011a02
2012,winter,night,openMove,MIDRIDGE,0,mr2011a04
2012,winter,day,openMove,MIDRIDGE,0.0121621621621622,mr2009a02
2012,winter,day,openMove,MIDRIDGE,0.00523329933707292,mr2009a03
2012,winter,day,openMove,MIDRIDGE,0,mr2009a06
2012,winter,day,openMove,MIDRIDGE,0.0135593220338983,mr2009a07
2012,winter,day,openMove,MIDRIDGE,0.00216450216450216,mr2009a08
2012,winter,day,openMove,MIDRIDGE,0,mr2009a09
2012,winter,day,openMove,MIDRIDGE,0.0135593220338983,mr2009a10
2012,winter,day,openMove,MIDRIDGE,0.012892324777472,mr2009a18
2012,winter,day,openMove,MIDRIDGE,0.00323101777059774,mr2009a21
2012,winter,day,openMove,MIDRIDGE,0.0230749267786305,mr2009a24
2012,winter,day,openMove,MIDRIDGE,0.0183823529411765,mr2009a25
2012,winter,day,openMove,MIDRIDGE,0.0293713639301875,mr2009a30
2012,winter,day,openMove,MIDRIDGE,0.00323101777059774,mr2009a31
2012,winter,day,openMove,MIDRIDGE,0.00485436893203884,mr2010a01
2012,winter,day,openMove,MIDRIDGE,0.00216450216450216,mr2011a01
2012,winter,day,openMove,MIDRIDGE,0.010989010989011,mr2011a02
2012,winter,day,openMove,MIDRIDGE,0,mr2011a04
2012,spring,night,openMove,MIDRIDGE,0.0131187142575429,mr2009a02
2012,spring,night,openMove,MIDRIDGE,0,mr2009a03
2012,spring,night,openMove,MIDRIDGE,0.0131135606809607,mr2009a06
2012,spring,night,openMove,MIDRIDGE,0,mr2009a07
2012,spring,night,openMove,MIDRIDGE,0.0073138120069528,mr2009a08
2012,spring,night,openMove,MIDRIDGE,0.00226757369614512,mr2009a09
2012,spring,night,openMove,MIDRIDGE,0.00446428571428571,mr2009a10
2012,spring,night,openMove,MIDRIDGE,0.00247524752475248,mr2009a18
2012,spring,night,openMove,MIDRIDGE,0.00446428571428571,mr2009a21
2012,spring,night,openMove,MIDRIDGE,0.00595238095238095,mr2009a25
2012,spring,night,openMove,MIDRIDGE,0.00474797479747975,mr2009a30
2012,spring,night,openMove,MIDRIDGE,0.0036101083032491,mr2009a31
2012,spring,night,openMove,MIDRIDGE,0.00965608465608466,mr2010a01
2012,spring,night,openMove,MIDRIDGE,0,mr2011a01
2012,spring,night,openMove,MIDRIDGE,0,mr2011a04
2012,spring,day,openMove,MIDRIDGE,0.0054296617127274,mr2009a02
2012,spring,day,openMove,MIDRIDGE,0,mr2009a03
2012,spring,day,openMove,MIDRIDGE,0.00717799407096735,mr2009a06
2012,spring,day,openMove,MIDRIDGE,0,mr2009a07
2012,spring,day,openMove,MIDRIDGE,0.0117835245119712,mr2009a08
2012,spring,day,openMove,MIDRIDGE,0.00685399163153797,mr2009a09
2012,spring,day,openMove,MIDRIDGE,0.00903374468434308,mr2009a10
2012,spring,day,openMove,MIDRIDGE,0.0022883295194508,mr2009a11
2012,spring,day,openMove,MIDRIDGE,0.00245960426022293,mr2009a18
2012,spring,day,openMove,MIDRIDGE,0,mr2009a21
2012,spring,day,openMove,MIDRIDGE,0.00417555081734186,mr2009a25
2012,spring,day,openMove,MIDRIDGE,0,mr2009a26
2012,spring,day,openMove,MIDRIDGE,0,mr2009a28
2012,spring,day,openMove,MIDRIDGE,0.000771604938271605,mr2009a30
2012,spring,day,openMove,MIDRIDGE,0.00099403578528827,mr2009a31
2012,spring,day,openMove,MIDRIDGE,0.0153702604978242,mr2010a01
2012,spring,day,openMove,MIDRIDGE,0.00120336943441637,mr2011a01
2012,spring,day,openMove,MIDRIDGE,0,mr2011a02
2012,spring,day,openMove,MIDRIDGE,0,mr2011a04
2012,spring,day,openMove,MIDRIDGE,0.011032068213938,mr2011a05
2013,winter,night,openMove,MIDRIDGE,0,mr2009a02
2013,winter,night,openMove,MIDRIDGE,0,mr2009a03
2013,winter,night,openMove,MIDRIDGE,0,mr2009a06
2013,winter,night,openMove,MIDRIDGE,0.00545454545454546,mr2009a09
2013,winter,night,openMove,MIDRIDGE,0,mr2009a10
2013,winter,night,openMove,MIDRIDGE,0,mr2009a21
2013,winter,night,openMove,MIDRIDGE,0.00545454545454546,mr2009a25
2013,winter,night,openMove,MIDRIDGE,0.00350262697022767,mr2009a30
2013,winter,night,openMove,MIDRIDGE,0,mr2009a31
2013,winter,night,openMove,MIDRIDGE,0.0157970427931574,mr2011a01
2013,winter,night,openMove,MIDRIDGE,0.00882478471542266,mr2011a04
2013,winter,night,openMove,MIDRIDGE,0.0115864527629234,mr2012a01
2013,winter,night,openMove,MIDRIDGE,0.00980392156862745,mr2012a02
2013,winter,night,openMove,MIDRIDGE,0.0125299529298894,mr2012a03
2013,winter,night,openMove,MIDRIDGE,0.00916142557651992,mr2012a04
2013,winter,night,openMove,MIDRIDGE,0,mr2012a05
2013,winter,night,openMove,MIDRIDGE,0,mr2012a06
2013,winter,day,openMove,MIDRIDGE,0,mr2009a02
2013,winter,day,openMove,MIDRIDGE,0.0159791189202954,mr2009a03
2013,winter,day,openMove,MIDRIDGE,0,mr2009a06
2013,winter,day,openMove,MIDRIDGE,0.0141840735141063,mr2009a09
2013,winter,day,openMove,MIDRIDGE,0.00757575757575758,mr2009a10
2013,winter,day,openMove,MIDRIDGE,0,mr2009a21
2013,winter,day,openMove,MIDRIDGE,0.00408997955010225,mr2009a25
2013,winter,day,openMove,MIDRIDGE,0.00204081632653061,mr2009a30
2013,winter,day,openMove,MIDRIDGE,0,mr2009a31
2013,winter,day,openMove,MIDRIDGE,0.015724935830184,mr2011a01
2013,winter,day,openMove,MIDRIDGE,0.0127176881991684,mr2011a04
2013,winter,day,openMove,MIDRIDGE,0,mr2012a01
2013,winter,day,openMove,MIDRIDGE,0.00893600158510006,mr2012a02
2013,winter,day,openMove,MIDRIDGE,0.0146125562892361,mr2012a03
2013,winter,day,openMove,MIDRIDGE,0.00683608987361523,mr2012a04
2013,winter,day,openMove,MIDRIDGE,0.00840336134453782,mr2012a05
2013,winter,day,openMove,MIDRIDGE,0,mr2012a06
2013,spring,night,openMove,MIDRIDGE,0,mr2009a03
2013,spring,night,openMove,MIDRIDGE,0,mr2009a06
2013,spring,night,openMove,MIDRIDGE,0,mr2009a09
2013,spring,night,openMove,MIDRIDGE,0.00469483568075117,mr2009a10
2013,spring,night,openMove,MIDRIDGE,0.0153377630121816,mr2009a25
2013,spring,night,openMove,MIDRIDGE,0,mr2009a31
2013,spring,night,openMove,MIDRIDGE,0,mr2011a01
2013,spring,night,openMove,MIDRIDGE,0,mr2011a04
2013,spring,night,openMove,MIDRIDGE,0,mr2012a01
2013,spring,night,openMove,MIDRIDGE,0,mr2012a02
2013,spring,night,openMove,MIDRIDGE,0.0106382978723404,mr2012a03
2013,spring,night,openMove,MIDRIDGE,0.02016210739615,mr2012a04
2013,spring,night,openMove,MIDRIDGE,0.00469483568075117,mr2012a05
2013,spring,night,openMove,MIDRIDGE,0.00581395348837209,mr2012a06
2013,spring,night,openMove,MIDRIDGE,0,mr2013a15
2013,spring,day,openMove,MIDRIDGE,0,mr2009a03
2013,spring,day,openMove,MIDRIDGE,0.00325296681040858,mr2009a06
2013,spring,day,openMove,MIDRIDGE,0.00948366701791359,mr2009a09
2013,spring,day,openMove,MIDRIDGE,0.00945003314294742,mr2009a10
2013,spring,day,openMove,MIDRIDGE,0.00781551691842723,mr2009a25
2013,spring,day,openMove,MIDRIDGE,0,mr2009a31
2013,spring,day,openMove,MIDRIDGE,0,mr2011a01
2013,spring,day,openMove,MIDRIDGE,0.00948366701791359,mr2011a04
2013,spring,day,openMove,MIDRIDGE,0,mr2012a01
2013,spring,day,openMove,MIDRIDGE,0,mr2012a02
2013,spring,day,openMove,MIDRIDGE,0.00397614314115308,mr2012a03
2013,spring,day,openMove,MIDRIDGE,0.00783922017896351,mr2012a04
2013,spring,day,openMove,MIDRIDGE,0.0163879430125958,mr2012a05
2013,spring,day,openMove,MIDRIDGE,0.00218340611353712,mr2012a06
2013,spring,day,openMove,MIDRIDGE,0,mr2013a15
2010,spring,night,Forest,MIDRIDGE,0,mr2009a03
2010,spring,night,Forest,MIDRIDGE,0,mr2009a04
2010,spring,night,Forest,MIDRIDGE,0,mr2009a06
2010,spring,night,Forest,MIDRIDGE,0,mr2009a07
2010,spring,night,Forest,MIDRIDGE,0,mr2009a08
2010,spring,night,Forest,MIDRIDGE,0,mr2009a11
2010,spring,night,Forest,MIDRIDGE,0,mr2009a15
2010,spring,night,Forest,MIDRIDGE,0,mr2009a16
2010,spring,night,Forest,MIDRIDGE,0,mr2009a17
2010,spring,night,Forest,MIDRIDGE,0,mr2009a18
2010,spring,night,Forest,MIDRIDGE,0,mr2009a24
2010,spring,night,Forest,MIDRIDGE,0,mr2009a25
2010,spring,night,Forest,MIDRIDGE,0,mr2009a26
2010,spring,night,Forest,MIDRIDGE,0,mr2009a27
2010,spring,night,Forest,MIDRIDGE,0,mr2009a28
2010,spring,night,Forest,MIDRIDGE,0,mr2009a29
2010,spring,night,Forest,MIDRIDGE,0,mr2009a30
2010,spring,night,Forest,MIDRIDGE,0,mr2009a31
2010,spring,day,Forest,MIDRIDGE,0.0121951219512195,mr2009a02
2010,spring,day,Forest,MIDRIDGE,0,mr2009a03
2010,spring,day,Forest,MIDRIDGE,0.0263157894736842,mr2009a04
2010,spring,day,Forest,MIDRIDGE,0,mr2009a06
2010,spring,day,Forest,MIDRIDGE,0,mr2009a07
2010,spring,day,Forest,MIDRIDGE,0,mr2009a08
2010,spring,day,Forest,MIDRIDGE,0,mr2009a09
2010,spring,day,Forest,MIDRIDGE,0.0263157894736842,mr2009a11
2010,spring,day,Forest,MIDRIDGE,0,mr2009a14
2010,spring,day,Forest,MIDRIDGE,0,mr2009a15
2010,spring,day,Forest,MIDRIDGE,0.0416666666666667,mr2009a16
2010,spring,day,Forest,MIDRIDGE,0.0416666666666667,mr2009a17
2010,spring,day,Forest,MIDRIDGE,0,mr2009a18
2010,spring,day,Forest,MIDRIDGE,0,mr2009a24
2010,spring,day,Forest,MIDRIDGE,0,mr2009a25
2010,spring,day,Forest,MIDRIDGE,0,mr2009a26
2010,spring,day,Forest,MIDRIDGE,0,mr2009a27
2010,spring,day,Forest,MIDRIDGE,0,mr2009a28
2010,spring,day,Forest,MIDRIDGE,0.0121951219512195,mr2009a29
2010,spring,day,Forest,MIDRIDGE,0,mr2009a30
2010,spring,day,Forest,MIDRIDGE,0,mr2009a31
2011,winter,night,Forest,MIDRIDGE,0.0147058823529412,mr2009a02
2011,winter,night,Forest,MIDRIDGE,0.0337900112093661,mr2009a03
2011,winter,night,Forest,MIDRIDGE,0.0497159090909091,mr2009a06
2011,winter,night,Forest,MIDRIDGE,0,mr2009a07
2011,winter,night,Forest,MIDRIDGE,0,mr2009a08
2011,winter,night,Forest,MIDRIDGE,0.015625,mr2009a09
2011,winter,night,Forest,MIDRIDGE,0.00952380952380953,mr2009a10
2011,winter,night,Forest,MIDRIDGE,0,mr2009a11
2011,winter,night,Forest,MIDRIDGE,0.0309547083740632,mr2009a14
2011,winter,night,Forest,MIDRIDGE,0.0151515151515152,mr2009a16
2011,winter,night,Forest,MIDRIDGE,0,mr2009a17
2011,winter,night,Forest,MIDRIDGE,0.0117647058823529,mr2009a18
2011,winter,night,Forest,MIDRIDGE,0,mr2009a21
2011,winter,night,Forest,MIDRIDGE,0,mr2009a24
2011,winter,night,Forest,MIDRIDGE,0.0217391304347826,mr2009a25
2011,winter,night,Forest,MIDRIDGE,0.0217391304347826,mr2009a26
2011,winter,night,Forest,MIDRIDGE,0.0554234339252452,mr2009a27
2011,winter,night,Forest,MIDRIDGE,0,mr2009a28
2011,winter,night,Forest,MIDRIDGE,0,mr2009a29
2011,winter,night,Forest,MIDRIDGE,0,mr2009a30
2011,winter,night,Forest,MIDRIDGE,0.010989010989011,mr2009a31
2011,winter,night,Forest,MIDRIDGE,0.010989010989011,mr2010a01
2011,winter,night,Forest,MIDRIDGE,0.0217779763234309,mr2010a02
2011,winter,night,Forest,MIDRIDGE,0,mr2010a03
2011,winter,night,Forest,MIDRIDGE,0.0147058823529412,mr2011a01
2011,winter,night,Forest,MIDRIDGE,0.0151515151515152,mr2011a02
2011,spring,day,Forest,MIDRIDGE,0,mr2009a02
2011,spring,day,Forest,MIDRIDGE,0,mr2009a03
2011,spring,day,Forest,MIDRIDGE,0.0054945054945055,mr2009a06
2011,spring,day,Forest,MIDRIDGE,0,mr2009a07
2011,spring,day,Forest,MIDRIDGE,0,mr2009a08
2011,spring,day,Forest,MIDRIDGE,0,mr2009a09
2011,spring,day,Forest,MIDRIDGE,0,mr2009a10
2011,spring,day,Forest,MIDRIDGE,0.0408163265306122,mr2009a11
2011,spring,day,Forest,MIDRIDGE,0,mr2009a14
2011,spring,day,Forest,MIDRIDGE,0,mr2009a16
2011,spring,day,Forest,MIDRIDGE,0,mr2009a18
2011,spring,day,Forest,MIDRIDGE,0.00951056975153361,mr2009a21
2011,spring,day,Forest,MIDRIDGE,0,mr2009a24
2011,spring,day,Forest,MIDRIDGE,0.0408163265306122,mr2009a25
2011,spring,day,Forest,MIDRIDGE,0,mr2009a27
2011,spring,day,Forest,MIDRIDGE,0,mr2009a28
2011,spring,day,Forest,MIDRIDGE,0.00574712643678161,mr2009a30
2011,spring,day,Forest,MIDRIDGE,0,mr2009a31
2011,spring,day,Forest,MIDRIDGE,0,mr2010a01
2011,spring,day,Forest,MIDRIDGE,0,mr2010a03
2011,spring,day,Forest,MIDRIDGE,0,mr2011a01
2011,spring,day,Forest,MIDRIDGE,0.00574712643678161,mr2011a02
2011,spring,day,Forest,MIDRIDGE,0,mr2011a03
2011,spring,day,Forest,MIDRIDGE,0,mr2011a04
2011,spring,day,Forest,MIDRIDGE,0.00401606425702811,mr2011a05
2011,spring,day,Forest,MIDRIDGE,0,mr2011a06
2012,spring,day,Forest,MIDRIDGE,0.00471698113207547,mr2009a02
2012,spring,day,Forest,MIDRIDGE,0,mr2009a03
2012,spring,day,Forest,MIDRIDGE,0.0108347627215552,mr2009a06
2012,spring,day,Forest,MIDRIDGE,0,mr2009a07
2012,spring,day,Forest,MIDRIDGE,0.0135748459277871,mr2009a08
2012,spring,day,Forest,MIDRIDGE,0,mr2009a09
2012,spring,day,Forest,MIDRIDGE,0,mr2009a10
2012,spring,day,Forest,MIDRIDGE,0,mr2009a11
2012,spring,day,Forest,MIDRIDGE,0,mr2009a18
2012,spring,day,Forest,MIDRIDGE,0,mr2009a21
2012,spring,day,Forest,MIDRIDGE,0,mr2009a25
2012,spring,day,Forest,MIDRIDGE,0,mr2009a26
2012,spring,day,Forest,MIDRIDGE,0,mr2009a28
2012,spring,day,Forest,MIDRIDGE,0.0107938126806051,mr2009a30
2012,spring,day,Forest,MIDRIDGE,0,mr2009a31
2012,spring,day,Forest,MIDRIDGE,0.00452488687782806,mr2010a01
2012,spring,day,Forest,MIDRIDGE,0,mr2011a01
2012,spring,day,Forest,MIDRIDGE,0.00471698113207547,mr2011a02
2012,spring,day,Forest,MIDRIDGE,0,mr2011a04
2012,spring,day,Forest,MIDRIDGE,0,mr2011a05
2013,spring,night,Forest,MIDRIDGE,0,mr2009a03
2013,spring,night,Forest,MIDRIDGE,0,mr2009a06
2013,spring,night,Forest,MIDRIDGE,0,mr2009a09
2013,spring,night,Forest,MIDRIDGE,0,mr2009a10
2013,spring,night,Forest,MIDRIDGE,0,mr2009a25
2013,spring,night,Forest,MIDRIDGE,0,mr2009a31
2013,spring,night,Forest,MIDRIDGE,0,mr2011a01
2013,spring,night,Forest,MIDRIDGE,0,mr2011a04
2013,spring,night,Forest,MIDRIDGE,0,mr2012a01
2013,spring,night,Forest,MIDRIDGE,0,mr2012a02
2013,spring,night,Forest,MIDRIDGE,0,mr2012a03
2013,spring,night,Forest,MIDRIDGE,0,mr2012a04
2013,spring,night,Forest,MIDRIDGE,0,mr2012a05
2013,spring,night,Forest,MIDRIDGE,0,mr2012a06
2013,spring,night,Forest,MIDRIDGE,0,mr2013a15
